,created_at,hours,full_text
2662,2020-02-05 18:16:17+00:00,18.27138888888889,"I’m not “making claims” that Trump campaign allies are holding events in Black communities to hand out envelopes of cash.

I’m quoting the actual reporting ⬇️ https://t.co/s8WgupWUhu https://t.co/j0wIBHW6Yx"
2663,2020-02-05 18:02:22+00:00,18.039444444444445,"RT @RBReich: Important point by @AOC: ""It’s a physical impossibility to lift yourself up by a bootstrap.""

She's right. 60% of all wealth i…"
2664,2020-02-05 17:49:21+00:00,17.822499999999998,"The haters told me to go back to bartending, so I did!🍹

Now I can serve the people in Congress *and* from behind a bar. In Timbs. With a floater of GOP tears. 🙂

See you tomorrow @SHODesusAndMero https://t.co/Uwpdh0TkTd"
2665,2020-02-05 17:12:20+00:00,17.205555555555556,"RT @SandhyaWrites: .@aoc on her bill at House Oversight: ""I believe we do not want to recognize the level of poverty in this country becaus…"
2666,2020-02-05 04:07:51+00:00,4.130833333333333,RT @AyannaPressley: The state of our movement is strong. https://t.co/8Bttplgnqh
2667,2020-02-05 03:50:44+00:00,3.845555555555556,RT @AyannaPressley: I will be giving @WorkingFamilies SOTU response. The state of our MOVEMENT is strong &amp; I’m looking forward to deliverin…
2668,2020-02-05 03:31:55+00:00,3.5319444444444446,👀 https://t.co/Rot8yxSTV7
2669,2020-02-05 03:30:55+00:00,3.515277777777778,"RT @RashidaTlaib: I walked out of that speech. The lies, the bigotry, and the shameless bragging about taking away food stamps that people…"
2670,2020-02-05 03:23:34+00:00,3.392777777777778,RT @RepTimRyan: I just walked out of the #StateOfTheUnion. I’ve had enough. It’s like watching professional wrestling. It’s all fake.
2671,2020-02-05 03:20:38+00:00,3.343888888888889,RT @BillPascrell: I just walked out of the #StateOfTheUnion. I can’t stand a liar. This man’s presidency is a national tragedy.
2672,2020-02-05 03:00:21+00:00,3.0058333333333334,"RT @hannahdreier: Wow, the national archive system is letting ICE destroy records including complaints about civil rights violations and sh…"
2673,2020-02-05 02:45:24+00:00,2.756666666666667,"RT @PolitiFact: Trumps claims: ""We will always protect patients with pre-existing conditions."" The president's claim misrepresents his effo…"
2674,2020-02-05 02:19:26+00:00,2.3238888888888884,"RT @MEPFuller: Trump touts 7 million people coming off of food stamps, which is an interesting way to describe kicking 7 million people off…"
2675,2020-02-05 00:19:36+00:00,0.32666666666666666,"RT @TelemundoNews: 🇺🇸 Este año, la representante demócrata @AOC no asistirá al #SOTU2020 como forma de resistencia, pero en 2019 utilizó un…"
2676,2020-02-04 21:55:31+00:00,21.92527777777778,"For Republicans who allegedly “don’t care at all” about us not attending the #SOTU, they sure do seem to have a lot to say about it 🙂"
2677,2020-02-04 21:33:23+00:00,21.55638888888889,"@JackPosobiec Oh, just a woman whose tweets you’re taking precious time out of your life to respond to without much effect."
2678,2020-02-04 21:22:53+00:00,21.38138888888889,"RT @RepPressley: The State of the Union is hurting because of the occupant of the White House, who consistently demonstrates contempt for t…"
2679,2020-02-04 21:22:29+00:00,21.37472222222222,RT @RepMaxineWaters: To think that I would attend the #SOTU to hear the message of an IMPEACHED president is a thought that in no way would…
2680,2020-02-04 21:01:02+00:00,21.01722222222222,RT @andreagonram: Another 5.0 earthquake just hit Puerto Rico. The island has been shaking since December 28. Today is February 4.
2681,2020-02-04 20:40:25+00:00,20.67361111111111,"This is a deeply personal decision for each member to make, and a choice I did not take lightly.

I will be hopping on Instagram Live later this evening to connect with my constituents and follow up with their questions about #SOTU."
2682,2020-02-04 20:38:20+00:00,20.63888888888889,"After much deliberation, I have decided that I will not use my presence at a state ceremony to normalize Trump’s lawless conduct &amp; subversion of the Constitution.

None of this is normal, and I will not legitimize it.

Consequently, I will not be attending the State of the Union."
2683,2020-02-04 15:43:34+00:00,15.726111111111111,"Everyone, let’s take a moment to
a) Breathe
&amp;
b) Thank all the hardworking volunteers, canvassers, field staff, and folks who have worked so tirelessly on the ground.

We will get IA results. Let’s appreciate everyone who worked so hard &amp; share a message of gratitude for them. ⬇️ https://t.co/NB8u8Uzl7D"
2684,2020-02-02 18:52:09+00:00,18.86916666666667,"The folks writing checks for a new Space Force are the same ones asking “how are you going to pay for” public college or healthcare.

This is the richest country in the world. Our problem isn’t a lack of money. It’s a lack of good priorities.

And that is something we can change. https://t.co/BGXPbdlGjC"
2685,2020-02-02 18:38:13+00:00,18.636944444444445,RT @JamilSmith: Twelve people have died in Mississippi prisons since 2020 began—including nine in a penitentiary with an earned reputation…
2686,2020-02-01 01:59:42+00:00,1.995,"The Senate’s abdication of responsibility to the rule of law represents a much deeper threat to our democracy, our institutions, and our republic.

The GOP knows that its agenda is incompatible with democracy, so their larger project is to dismantle it. https://t.co/RxH4aiJsbx"
2687,2020-01-31 22:47:44+00:00,22.795555555555556,Let’s gooo https://t.co/FajlnwNeQe
2688,2020-01-31 22:14:21+00:00,22.239166666666666,"RT @JoeNeguse: ""Give me your tired, your poor, your huddled masses"" 

As a son of Eritrean refugees, those words mean everything. 

The Pre…"
2689,2020-01-30 23:07:34+00:00,23.12611111111111,https://t.co/iXs7q4njic
2690,2020-01-30 23:04:32+00:00,23.075555555555557,"The thing about corrupt administrations is that they are also, quite often, incompetent. https://t.co/n3E8p47Wxm"
2691,2020-01-30 16:37:17+00:00,16.62138888888889,😌 https://t.co/1yIGch3rhN
2692,2020-01-30 01:35:43+00:00,1.595277777777778,"RT @RashidaTlaib: Woohoo! Passed my first bill of 2020. 

221 YES votes ✊ 

What it does: 

📣Shortens the length of time of bad marks on yo…"
2693,2020-01-29 23:17:42+00:00,23.295,@the_mavs_fan Thank you so much for driving me today! It was such a pleasure talking to you - wishing all the best to your family and pups 🐶💜
2694,2020-01-29 19:18:10+00:00,19.302777777777777,"RT @Curbed: Breaking: @AOC and Squad unveil People’s Housing Platform, a collective platform tackling tenant rights, housing assistance, re…"
2695,2020-01-28 21:45:07+00:00,21.751944444444444,"RT @ClintSmithIII: I've been thinking about the nine ppl found dead in Mississippi's Parchman prison for days now, and I don't know what it…"
2696,2020-01-28 18:00:11+00:00,18.003055555555555,"RT @jstreetdotorg: “Israel will apply its laws to the Jordan Valley and to the Jewish communities in Judea and Samaria.""

That's the defini…"
2697,2020-01-28 15:31:46+00:00,15.529444444444445,RT @AyannaPressley: “We belong everywhere. Our truths deserve to be whispered in corridors of power &amp; shouted from rooftops. We belong at e…
2698,2020-01-28 01:46:29+00:00,1.774722222222222,RT @BernieSanders: “We should not be scared of what will happen if we try. We should be scared of what will happen if we don’t.” –@AOC http…
2699,2020-01-27 19:52:53+00:00,19.88138888888889,"This is shameful. America shouldn’t have a wealth test for admission. It’s a place where millions of people are descendants of immigrants who came w nothing &amp; made a life.

The American Dream isn’t a private club with a cover charge - it’s the possibility of remaking your future. https://t.co/qKm7BuUhXI"
2700,2020-01-27 19:33:51+00:00,19.56416666666667,"It’s pretty cool that @Gothamist &amp; @WNYC came out to Iowa!

NYC and Iowa are two incredibly different places, yet many of our common causes - healthcare, housing, climate + immigration justice - can open possibilities to bring us together &amp; fight for one another. https://t.co/1X2thz5d0m"
2701,2020-01-27 16:53:42+00:00,16.895,"“So do you live in New York?”

“No, I live in the Bronx.”

😂 https://t.co/UffIXIkGL6"
2702,2020-01-27 16:06:36+00:00,16.110000000000003,"RT @staceyabrams: A timely reminder: Grace is getting what you don’t deserve. Mercy is not getting what you do deserve. 

Operate according…"
2703,2020-01-27 00:20:51+00:00,0.3475,"Congratulations, @JCisnerosTX! 

This is huge. Jessica is an upstart running for Congress &amp; just won the endorsement of @TexasAFLCIO.

Gaining an endorsement this big in a primary like hers is almost unheard of. She’s working it.

Check out Jessica’s race: https://t.co/sILFt62ATH https://t.co/L4ZEtg3JPW"
2704,2020-01-26 20:46:40+00:00,20.77777777777778,"Deeply shocked at the news of Kobe Bryant and four others lost today.

Sending all my thoughts to their families and loved ones in this devastating moment. https://t.co/1bgEhj2AhA"
2705,2020-01-26 05:20:50+00:00,5.347222222222222,"RT @andreagonram: Since people seem to have forgotten about the situation in Puerto Rico:

Thousands are still in outdoor shelters, displac…"
2706,2020-01-25 20:38:40+00:00,20.644444444444446,RT @PreetBharara: Did the President lose Senator @lisamurkowski with this?
2707,2020-01-25 18:01:50+00:00,18.030555555555555,"Wishing everyone celebrating a Happy Lunar New Year, from our NY-14 community to yours! 🏮🧧"
2708,2020-01-25 16:40:44+00:00,16.67888888888889,RT @TVietor08: Listening to @AOC stump for @BernieSanders in Iowa City. She’s telling a story about being unable to afford a blood test &amp; h…
2709,2020-01-25 05:02:51+00:00,5.0475,"Eight men have died in #ParchmanPrison in just a few weeks. Eight.

We cannot look away from this. It’s time to stand with those working to #ShutdownParchman. ⬇️ https://t.co/OHyMtQhEiI"
2710,2020-01-24 21:31:32+00:00,21.525555555555556,"RT @hardin: A lab found toxic ""forever chemicals"" in the drinking water of 43 US cities. They tested 44 cities. 

https://t.co/DbL6oeik41"
2711,2020-01-24 20:16:30+00:00,20.275,RT @ACLU: BREAKING: South Dakota lawmakers are considering a bill that would make it a crime to provide health care to transgender youth. I…
2712,2020-01-24 14:56:51+00:00,14.9475,"Had a powerful, moving meeting in Queens yesterday on developing a #GreenNewDeal with our family in the @LIUNA laborers’ union.

A GND requires the creation of millions of dignified, union jobs to rebuild and decarbonize US infrastructure.

Together we can get it done.
💪🏽🌎👷🏽‍♀️ https://t.co/angGxFj9XJ"
2713,2020-01-24 01:57:06+00:00,1.9516666666666667,"RT @AyannaPressley: Dear Betsy,

As a Black woman &amp; the Chair of the abortion access task force, I invite you to come by the Hill and say t…"
2714,2020-01-23 22:53:05+00:00,22.884722222222223,RT @nowthisnews: ‘No one ever makes a billion dollars. You take a billion dollars.’ — @AOC pulled no punches when discussing income inequal…
2715,2020-01-23 21:44:00+00:00,21.733333333333334,"Additionally, the Census determines how many members of Congress a state gets.

If a state/city gets undercounted, then that community will literally get less members (votes) in Congress to pass key legislation on healthcare, climate, criminal justice priorities, etc."
2716,2020-01-23 21:33:19+00:00,21.55527777777778,Fewer people**
2717,2020-01-23 21:32:48+00:00,21.546666666666667,@IAmKrishanPatel Yes!
2718,2020-01-23 21:32:19+00:00,21.538611111111113,"2) Race is a question because the Census is also used as publicly funded research tool, as well. It helps experts answer lots of questions about health and income disparities, like the racial wealth gap, or assist with public health data.

(Immigration status will NOT be asked.)"
2719,2020-01-23 21:29:09+00:00,21.485833333333336,"The Census is how funding for programs is determined. 

To your 1st Q: We count how many people are in a community to know how much $ to give schools, housing, hospitals, etc.

If you don’t fill the Census, then planners believe people live in a community than reality &amp;fund less. https://t.co/xf7CsLY9Db"
2720,2020-01-23 21:18:10+00:00,21.302777777777777,RT @Public_Citizen: “People’s lives are not commodities.” — @AOC https://t.co/mVPKIPNqJJ
2721,2020-01-23 17:20:30+00:00,17.341666666666665,Saving this comment for the next time Wall Street asks for a $700 billion bailout from the federal government. https://t.co/5GuSTwcvQV
2722,2020-01-23 15:28:38+00:00,15.477222222222222,"If you don’t have an economics degree like Greta, they’ll mock you for not having one.

If you DO have one, as I do, they’ll claim it’s illegitimate.

Haters gonna hate &amp; deniers will deny. They will deny logic, science, and environmental consensus in order to protect oligarchy. https://t.co/6b0S40MQk2"
2723,2020-01-23 15:18:58+00:00,15.316111111111113,"Right, because everyone knows the “realistic” thing to do is allow the CEO of The British Petroleum Company to dictate our carbon emissions policy. https://t.co/yeAd8wzNe8"
2724,2020-01-23 00:54:22+00:00,0.9061111111111111,"Today was a fun day at work!

Got to nerd out w/ @Lin_Manuel this morning to work on multilingual community outreach for #Census2020 
🙋🏾‍♀️🙋🏻‍♂️🙋🏽‍♀️🙋🏼‍♂️

It is so important that we help *everyone* - regardless of immigration status, income, or housing - get counted.
https://t.co/6CGQ8B7VP1"
2725,2020-01-23 00:32:44+00:00,0.5455555555555556,"Pregnant women.

This administration is now targeting pregnant. women.

When you single out the most vulnerable, the cruelty is the point. #AbolishICE #BreakUpCBP https://t.co/urb9WdOexV"
2726,2020-01-22 17:26:04+00:00,17.434444444444445,"RT @jimsciutto: For the thousands of US service-members who suffered traumatic brain injury from IEDs &amp; other attacks, the president saying…"
2727,2020-01-22 17:02:43+00:00,17.04527777777778,RT @RepValDemings: The second article of impeachment was for obstruction of Congress: covering up witnesses and documents from the American…
2728,2020-01-22 16:41:19+00:00,16.68861111111111,".@NydiaVelazquez is leading on getting the hospital in Vieques rebuilt.

I spent much of last year securing cleanup funds for those getting cancer from fmr US bombing. CHC hounds FEMA on recovery.

But the difficulty in Congress stays in colonial status.
https://t.co/yO9zfeuBi7"
2729,2020-01-22 16:31:26+00:00,16.523888888888887,"On the fed level, the colonial status of the island means that the gov makes decisions for millions who lack voting power - administration w/o representation.

Too often, that means it’s up to a handful of members who are willing to take up PR as our unofficial 2nd district. /2"
2730,2020-01-22 16:26:51+00:00,16.4475,"What is happening in Puerto Rico is horrifying.

From withholding relief aid to local &amp; federal corruption, there is a lack of accountability, rooted in colonial status, that’s costing people their lives.

It’s dehumanizing, unjust, &amp; exhausting. It’s personal. I’ve lost family. https://t.co/Vs5MqQl69K"
2731,2020-01-22 15:41:31+00:00,15.691944444444445,RT @UnitedBlackout: It's here! Watch the full conversation between Author and Journalist Ta-Nehisi Coates and Congresswoman @AOC at our #ML…
2732,2020-01-22 15:38:18+00:00,15.638333333333334,Important Fairway update! 🍎🍎 https://t.co/gXQtIAmNrV
2733,2020-01-22 15:33:36+00:00,15.56,And on considering a Republican running mate: https://t.co/t4MTURAG0t
2734,2020-01-22 15:32:54+00:00,15.548333333333334,"On cutting social security:
https://t.co/Pe0HH3qUPr"
2735,2020-01-22 15:31:18+00:00,15.521666666666668,"And before folks jump in saying I’m wrong or that it’s more complicated than that, let me give you the receipts.

On Iraq:
https://t.co/h0cIbbswnI"
2736,2020-01-22 15:30:26+00:00,15.507222222222222,"I don’t understand why some folks run as if the internet doesn’t exist.

Joe Biden helped sell the invasion of Iraq and spent years working to cut social security, Medicare, and Medicaid. He’s open to a Republican running mate.

Spin it however you want, but those are the facts. https://t.co/3XcVKsrB5T"
2737,2020-01-22 11:42:16+00:00,11.704444444444444,Nooooo 😭 https://t.co/dmuWFBNI85
2738,2020-01-22 00:59:10+00:00,0.986111111111111,"If you can’t make it to Iowa City on Friday, Bernie and I will be at the following cities this weekend:
- Cedar Rapids
- Waterloo
- Waverly 
- Ames
- Marshalltown
- Perry
- Storm Lake
- Sioux City

Find details at: https://t.co/9k51GxAa2k"
2739,2020-01-22 00:56:56+00:00,0.9488888888888889,"“Not me, Us” means building a mass movement for social, economic, and racial justice.

And movement means we carry and care for one another.

Bernie’s fulfilling his duty on impeachment on Friday, so I’m tagging into Iowa. 

Join us in Iowa City this Fri: https://t.co/C4qnQ4LI68 https://t.co/NkYDdkXRvN"
2740,2020-01-21 23:16:17+00:00,23.27138888888889,"Well, well, well:

Remember when we put the CEO of Barstool Sports on notice about tweeting threats to intimidate his workers from unionizing?

Looks like he just had to settle with the NLRB over his actions.

Reminder: Threatening workers who want to unionize is illegal :) https://t.co/vPEGbjCH32 https://t.co/F8useTAD7Z"
2741,2020-01-21 20:50:35+00:00,20.843055555555555,"RT @latinovictoryus: ❤ esto.

La congresista @AOC ha lanzado una cuenta de Twitter en español. Esta es una buena manera de interactuar con…"
2742,2020-01-21 18:13:41+00:00,18.228055555555553,RT @RollingStone: Oil-and-gas wells produce nearly a trillion gallons of toxic waste a year. An investigation shows how it could be making…
2743,2020-01-21 18:10:53+00:00,18.18138888888889,"While it is a gross injustice that it took this long for us to get the hospital on Vieques rebuilt, it’s also a relief that the construction grant has finally been approved. 🇵🇷

Thank you @NydiaVelazquez for your leadership &amp; mentorship. #PuertoRicoSeLevanta https://t.co/c7YAllgYMN"
2744,2020-01-21 16:21:08+00:00,16.352222222222224,RT @brianschatz: 202-224-3121 is the number and ask for witnesses and documents. Thank you.
2745,2020-01-21 16:07:59+00:00,16.133055555555558,"Did you know?

One of the largest categories of theft in the US is wage theft.

Up to $50 billion are stolen from working people’s wages annually.

Make sure you #CheckYourPayStub - especially when you work overtime.
https://t.co/dvP4jIPI9H"
2746,2020-01-21 00:16:29+00:00,0.2747222222222222,"RT @Kanew: “No one ever makes a billion dollars. You take a billion dollars.” 

Democratic socialist @AOC preaching 🔥 on Democratic sociali…"
2747,2020-01-20 22:33:57+00:00,22.565833333333334,RT @loisbeckett: What is so striking about the scene at the gun rights rally in Richmond is what you don’t see: almost no cops. Just that l…
2748,2020-01-20 22:31:30+00:00,22.525,"RT @AyannaPressley: Black women have been robbed of things for a long time, that’s nothing new

Robbed of our men who were lynched

Robbed…"
2749,2020-01-20 22:21:37+00:00,22.360277777777778,"RT @andrehenry: Once again, it's that time of year that we pretend Dr. King never said things like this: https://t.co/XFAL8mDEFR"
2750,2020-01-20 19:57:32+00:00,19.95888888888889,"RT @nowthisnews: ‘Politicians can’t say they love Dr. King and how he stood for love and unity, but then…refuse to support his agenda.’ — T…"
2751,2020-01-20 18:43:43+00:00,18.72861111111111,"RT @FaithfullyBP: “We can’t sit around and use the high school history version of Dr. King.

King’s life did not end because he said ‘I hav…"
2752,2020-01-20 18:40:24+00:00,18.673333333333336,"RT @ava: Proud of this work. Join us for our annual celebration via livestream or at Riverside Church in NYC today. 

Everyone from @AOC to…"
2753,2020-01-20 18:39:06+00:00,18.651666666666664,@_vulvarine Welcome to NY-14! 🙂
2754,2020-01-20 14:46:27+00:00,14.774166666666668,"RT @RevDrBarber: If we are to honor and love Martin Luther King, we must be clear about who he was. In this historical moment, we especiall…"
2755,2020-01-20 02:27:46+00:00,2.462777777777778,"RT @UnitedBlackout: Join J. Cole, Black Thought, Ta-Nehisi Coates, Marshawn Lynch, Ryan Coogler, Alexandria Ocasio-Cortez, Anthony Ramos, a…"
2756,2020-01-19 17:49:09+00:00,17.819166666666668,"RT @PramilaJayapal: I'm all in for @BernieSanders for President! Bernie has the bold passion, authenticity &amp; clarity that working people ac…"
2757,2020-01-19 17:45:30+00:00,17.758333333333333,"Ayanna leads the fight for justice and does it all walking backwards, in heels, with a matching lip AND makes space for others rocking a hat better than anyone you know.

A queen. 👑👑👑 https://t.co/1um7UIXPdD"
2758,2020-01-19 17:33:06+00:00,17.551666666666666,@AyannaPressley Sis. You keep taking my breath away. Can we talk about this hat? I can’t get over it. Likely will never get over it. And with the matching lipstick? You have won 2020. I’m calling it now. It’s a wrap 💕👒💋
2759,2020-01-19 17:22:59+00:00,17.383055555555558,RT @IlhanMN: This is yuge!!!
2760,2020-01-19 17:21:45+00:00,17.3625,"RT @scottwongDC: With Jayapal backing, ALL top current leaders of Congressional Progressive Caucus have now endorsed BERNIE SANDERS for pre…"
2761,2020-01-19 17:14:27+00:00,17.240833333333335,"🚨 Really big deal - @PramilaJayapal has endorsed Bernie Sanders for President.

Pramila is a major leader in the House, carries the Medicare for All bill &amp; co-chairs the Congressional Progressive Caucus.

Both chairs of the Progressive Caucus have now endorsed Bernie Sanders. https://t.co/DPUjrFWTW3"
2762,2020-01-19 15:48:35+00:00,15.809722222222224,"¡Hola familía!
Hey everyone!

I’m excited to announce that all my tweets will now be available in Spanish.

Follow my all-Spanish Twitter account at @aocenespanol.

¡Sigue @aocenespanol para ver todos mis tweets en Español! https://t.co/3ss7HcuCCD"
2763,2020-01-17 22:03:13+00:00,22.053611111111113,"RT @JoaquinCastrotx: Just left the border. 

We were able to get a young girl with a heart defect and Down’s Syndrome allowed into the Unit…"
2764,2020-01-17 20:57:37+00:00,20.960277777777776,RT @Public_Citizen: .@AOC: You would not know that our country is posting record profits because 40 million Americans are living in poverty…
2765,2020-01-17 17:42:34+00:00,17.709444444444443,@siano4progress Thanks for pointing this out to me! Incorporating it to improve for the future 💜
2766,2020-01-17 17:25:24+00:00,17.423333333333336,"Trump’s NAFTA 2.0 is an enormous, multinational prize for climate deniers and the fossil fuel industry.

It’s a carbon emissions nightmare that locks the US in for YEARS &amp; blocks whoever wins the presidency in 2020 from negotiating a better deal.

It’s a bad idea, folks. https://t.co/tL3gmh0pv3"
2767,2020-01-17 17:12:57+00:00,17.215833333333332,"I don’t know why the GOP gets so triggered at the idea of investing in our train infrastructure.

It’s environmentally friendly, stations have huge potential to stimulate local economies, building it creates a ton of good, union jobs - AND it’s puppy approved. #GreenNewDeal 🐶🚊 https://t.co/ML0r8DeQ5j"
2768,2020-01-17 15:00:53+00:00,15.014722222222222,"RT @karavoght: Everyone's watching how the @AOC Effect plays out in 2020 presidential and House races, but her movement is working its way…"
2769,2020-01-17 02:14:06+00:00,2.235,"RT @Sifill_LDF: Also when the very idea of public goods - public housing, schools, transportation - became associated w/ Black &amp; Latinx ppl…"
2770,2020-01-17 00:50:48+00:00,0.8466666666666667,"RT @alexisgoldstein: In a @FSCDems hearing on homelessness, @AOC highlighted the absurdity of the arguments real estate developers make.…"
2771,2020-01-17 00:46:32+00:00,0.7755555555555556,"RT @JoyAnnReid: .@AyannaPressley was already an incredible inspiration and among the most brilliant, fierce and dynamic members of really t…"
2772,2020-01-16 22:49:29+00:00,22.82472222222222,RT @S_Evangelina: I wrote about Rep. Pressley's powerful video https://t.co/S4JsX3cnOZ
2773,2020-01-16 20:57:28+00:00,20.95777777777778,"This is what silver spoon kids that are never held accountable for anything sound like.

AKA very strong “Mom, yell at my teacher to bump my grade up” energy https://t.co/5Qz0sCt0FX"
2774,2020-01-16 20:26:53+00:00,20.448055555555555,"RT @AyannaPressley: As a Black woman, the personal is political. My hair story is no exception. Sharing a very personal story today to crea…"
2775,2020-01-16 20:09:32+00:00,20.15888888888889,"Could you imagine losing all your hair on the eve of an enormously public day? And then turning that intensely intimate ordeal to make space for others?

Ayanna, you are a living blessing.

Everyone, please take a moment out of your day to watch @AyannaPressley’s #BlackHairStory. https://t.co/0G9NCaPmuG"
2776,2020-01-16 18:59:16+00:00,18.98777777777778,"📲 Bronx &amp; Queens fam: If you donated to my campaign this week and get call from No Caller ID in the next hour or so, that might be me personally calling to say thank you!

Just an FYI :) https://t.co/7gJ31W6el5"
2777,2020-01-16 17:42:26+00:00,17.70722222222222,"Thank you, @SenSchumer.

One of the bad faith critiques of climate action is “what about other countries?”

Trade deals like the USMCA are 1 of our best opportunities to secure hard commitments on global emission drops.

The USMCA lasts *years* &amp; makes ZERO reduction commitments. https://t.co/jckBaoQquk"
2778,2020-01-16 17:26:47+00:00,17.44638888888889,"Shout out to the tech and game industry workers organizing w/  @CODE_CWA and @GameWorkers for taking a stand with #TechAgainstICE, fighting for gender equity, and improving working conditions in gaming + tech! 🎮👩🏾‍💻👨🏼‍💻👾 https://t.co/b18ecJMbTI"
2779,2020-01-16 16:54:49+00:00,16.91361111111111,"@MarkPocan @BernieSanders Such great news - thank you Mark! Let’s do this, Wisconsin! 🧀🎉🧀 🎉🧀"
2780,2020-01-16 16:47:28+00:00,16.791111111111114,"RT @billmckibben: Not only is @AOC exactly right here, note that she's among the few politicians who understood that methane emissions are…"
2781,2020-01-16 16:46:43+00:00,16.77861111111111,"We don’t just invest in elections &amp; re-elections.

We invest in political education, movement building, and creating spaces &amp; communities that put power back in the hands of everyday people.

Incredibly proud of @mvmtschool &amp; tenants building power in the Reclaim NYCHA program ⬇️ https://t.co/dGcreKACma"
2782,2020-01-16 15:34:10+00:00,15.569444444444445,"Congress is not legislating the reduction of CO2 + methane emissions required to save our planet and preserve our way of life.

It’s a complete abdication of responsibility for our future.

&amp; Even as nations burn before us, politicians seem to think we have time. We must act now. https://t.co/RZ2m7YqYqt"
2783,2020-01-16 15:18:38+00:00,15.310555555555556,"RT @nytclimate: ""if you look at must-pass legislation, this Congress is engaged in climate denial,” says 
@AOC https://t.co/Y2CWZSbdNr"
2784,2020-01-16 01:56:45+00:00,1.9458333333333333,"RT @IlhanMN: Trump wants progressives pitted against each other.

Corporate media want progressives pitted against each other.

Billionaire…"
2785,2020-01-15 23:39:40+00:00,23.66111111111111,"RT @nowthisnews: ‘This is some real-life ‘Black Mirror’ stuff’ — @AOC called out the hidden dangers of facial recognition tech, especially…"
2786,2020-01-15 20:46:24+00:00,20.773333333333333,Check it out here: https://t.co/VUopUHNw2z
2787,2020-01-15 19:36:40+00:00,19.611111111111114,"(For context):

1. https://t.co/nWngAZIpyy

2. https://t.co/Z18LDUgarA"
2788,2020-01-15 19:35:18+00:00,19.58833333333333,"Have the pigs started flying yet? The Daily News, the NY Post, and I are actually in agreement about the same subject (AirTrain) on the same day!

Someone play the numbers 😂 https://t.co/woOnNyBOX3"
2789,2020-01-15 18:56:34+00:00,18.942777777777778,"Hey Senator! Would you like me to also take your comments out of context and pose them as your earnest position, as you have chosen to do with me?

I assume the answer is yes, especially given that the GOP climate agenda is about as fictional as Spaceballs anyway. https://t.co/42FKq4VMjW"
2790,2020-01-15 17:34:17+00:00,17.57138888888889,"RT @viaCristiano: @MorningTech “This is some real life ‘Black Mirror’ stuff that we’re seeing here,” @AOC says of facial recognition deploy…"
2791,2020-01-15 17:33:44+00:00,17.56222222222222,"RT @drewharwell: Rep. @AOC: ""People think I’m going to put on a cute filter and have puppy dog ears and not realize that that data is being…"
2792,2020-01-15 15:10:47+00:00,15.179722222222221,RT @businessinsider: @AOC tweeted that record-high stock prices amid low wage growth shows 'inequality in a nutshell.' These 6 charts show…
2793,2020-01-15 02:13:57+00:00,2.2325,"There is no good reason that credentialed press should be blocked from thoroughly covering the impeachment trial &amp; documenting it for the public.

We must honor the freedom of the press. To not allow photography of the transfer - along w/ many other limitations - is unacceptable. https://t.co/VuWq1b7PDb"
2794,2020-01-15 00:00:11+00:00,0.0030555555555555557,RT @mkraju: The restrictions being placed on reporting in the Capitol during the impeachment trial are totally unacceptable. Reporters need…
2795,2020-01-14 20:34:14+00:00,20.570555555555554,"Our oceans are heating up, Australia is on fire, and New York City just hit 70 degrees in January.

This is just the beginning of our climate crisis.

We’re not going to solve this in time w/ gentle tweaks to the corporate tax code - we must invest in a #GreenNewDeal. 🌎 https://t.co/kiYnZJ2oWR"
2796,2020-01-13 22:07:36+00:00,22.12666666666667,"RT @AyannaPressley: I’m so proud to announce my campaign for re-election in 2020.

Together, we’ve advocated, legislated, organized &amp; mobil…"
2797,2020-01-13 19:29:50+00:00,19.497222222222224,RT @nowthisnews: .@AOC gave her social media followers an exclusive tour of the Capitol dome that very few get to see https://t.co/hgDIXWez…
2798,2020-01-13 19:00:33+00:00,19.009166666666665,RT @nahmias: The @NYDailyNews edit board and @MaraGay agree: what this discussion over bail reform is hammering home is just how broken and…
2799,2020-01-13 02:03:00+00:00,2.05,https://t.co/UutvaFncPJ
2800,2020-01-13 02:01:39+00:00,2.0275,"It hit ~70° in NY. In January.

This weather at this time of year can be very risky for local farmers &amp; families they serve.

If certain crops germinate/flower prematurely &amp; a freeze follows, crops could fail or drop in yield.

When food supply drops, prices rise. #ClimateCrisis https://t.co/07cziYOAIj"
2801,2020-01-12 19:56:28+00:00,19.941111111111113,RT @BernieSanders: It means you’re going to lose.
2802,2020-01-12 19:54:16+00:00,19.904444444444444,RT @aterkel: NEW from @danielmarans — @AOC’s new PAC raised more than $69K on its first day of public fundraising https://t.co/kCtku6zEUz
2803,2020-01-12 19:43:48+00:00,19.729999999999997,"Thank you to everyone contributing to this effort so far - this is a big deal.

Help us build a war chest to support progressive red-to-blue seats, bold incumbents, and newcomers to Congress alike.

Become a founding member of Courage to Change: https://t.co/Mnfs3iI9Cu https://t.co/Qyn2acuMTz"
2804,2020-01-12 00:37:43+00:00,0.6286111111111111,"The Dow soars, wages don’t.

Inequality in a nutshell. https://t.co/hD1g1y4uBk"
2805,2020-01-11 21:50:59+00:00,21.849722222222223,"The rumors are true. Today we’re announcing the Courage to Change PAC - and we need your help.

We are pushing the envelope in DC by rewarding those who reject lobbyist money, fight for working families,&amp; welcome newcomers.

Change takes courage. Let’s go: https://t.co/F01JmYaR7w"
